sala,sexo,tempo,frontal,vertical,lateral,antena,rssi,fase,frequencia,atividade
1,1,0.343009084,0.481080583,0.337780461,0.122721837,0.333333333,0.686567164,0.980939994,0.000000000,3
1,1,0.966712660,0.486483496,0.248891701,0.113649047,0.666666667,0.358208955,0.549088352,0.545454545,3
0,1,0.094141658,0.535132768,0.315560303,0.854560313,1.000000000,0.477611940,0.965797082,0.454545455,3
0,0,0.184977578,0.805412134,0.182224261,0.540914454,1.000000000,0.134328358,0.810944488,0.909090909,3
0,1,0.006467747,0.551350728,0.560005264,0.513640836,0.333333333,0.462686567,0.038837508,0.181818182,2
0,0,0.095262734,0.470270146,0.591115807,0.531823328,1.000000000,0.552238806,0.785785917,0.272727273,1
0,0,0.136828792,0.745943205,0.200002322,0.477276170,1.000000000,0.253731343,0.810689717,0.363636364,3
0,0,0.024850523,0.843260188,0.200002322,0.477276170,0.666666667,0.462686567,0.731790529,0.000000000,3
0,1,0.113832356,0.416213351,0.160003716,0.940923224,0.666666667,0.164179104,0.159751510,0.818181818,3
1,1,0.011067035,0.540540291,0.293336275,0.145447660,0.666666667,0.313432836,0.195897051,1.000000000,3
0,1,0.112538806,0.648649272,0.204446741,0.836374870,1.000000000,0.432835821,0.350271951,0.727272727,3
0,0,0.202023686,0.410810437,0.626657997,0.563641075,0.000000000,0.373134328,1.000000000,0.000000000,4
1,0,0.314476256,0.886501936,0.177779842,0.518186399,0.666666667,0.283582090,0.944794453,0.272727273,3
0,0,0.173766816,0.913516504,0.084445115,0.554552340,0.000000000,0.119402985,0.061064628,0.818181818,3
1,1,0.227952167,0.567568689,0.333337204,0.168177470,0.666666667,0.179104478,0.150707163,1.000000000,3
0,1,0.164987927,0.821639314,0.231113640,0.463641075,0.000000000,0.432835821,0.791390865,1.000000000,3
0,1,0.195383466,0.724322331,0.328893946,0.481821733,1.000000000,0.462686567,0.125059752,0.818181818,3
1,1,0.894158905,0.491891020,0.271112246,0.109064817,0.666666667,0.328358209,0.928425459,0.000000000,3
0,1,0.242698632,0.881062143,0.200002322,0.500003986,0.000000000,0.462686567,0.042745048,0.090909091,3
0,0,0.258422445,0.870274756,0.151113330,0.568189428,1.000000000,0.149253731,0.193206039,0.545454545,3
0,0,0.045590433,0.832426701,0.204446741,0.472729809,0.666666667,0.298507463,0.153638614,0.090909091,3
0,1,0.046179717,0.502701457,0.582229292,0.490912860,0.000000000,0.417910448,0.788222158,0.000000000,1
0,1,0.006223410,0.735132768,0.262225731,0.459092721,0.666666667,0.671641791,0.212998510,0.818181818,3
0,1,0.167960216,0.924303891,0.186668679,0.500003986,1.000000000,0.253731343,0.873219912,0.000000000,3
0,1,0.233873750,0.870274756,0.200002322,0.495458423,0.000000000,0.477611940,0.889588906,0.272727273,3
0,1,0.019546970,0.697298543,0.484450534,0.586370884,0.333333333,0.507462687,0.679769611,0.636363636,2
0,0,0.140180522,0.659459709,0.511117820,0.577278163,0.333333333,0.492537313,0.867599041,0.363636364,2
0,0,0.187811889,0.897289323,0.182224261,0.500003986,0.000000000,0.402985075,0.082315659,1.000000000,3
0,0,0.197050707,0.416213351,0.577782164,0.572733796,1.000000000,0.283582090,0.107717853,0.909090909,1
0,1,0.028889272,0.708108980,0.293336275,0.727282149,1.000000000,0.507462687,0.892279917,0.909090909,3
1,1,0.493446016,0.486483496,0.324446818,0.122721837,0.333333333,0.701492537,0.344157463,0.181818182,3
0,0,0.135063815,0.816199521,0.200002322,0.468185442,0.666666667,0.417910448,0.333409340,0.727272727,3
0,0,0.072197309,0.378379126,0.617794704,0.495458423,0.000000000,0.402985075,0.869318741,0.727272727,1
1,0,0.352276647,0.810805827,0.200002322,0.490912860,0.666666667,0.283582090,0.162920216,0.818181818,3
0,1,0.176497643,0.610810437,0.551114878,0.522731803,1.000000000,0.402985075,0.149485858,0.272727273,1
0,1,0.201477521,0.810805827,0.297779532,0.500003986,0.666666667,0.492537313,0.984363471,0.000000000,3
1,1,0.412688283,0.389189563,0.315560303,0.095431715,0.666666667,0.208955224,0.342453687,0.909090909,3
1,0,0.360469127,0.800018440,0.191113485,0.490912860,0.666666667,0.358208955,0.287980604,0.545454545,3
1,1,0.216022766,0.513511894,0.240002477,0.095431715,0.333333333,0.656716418,0.005129482,0.000000000,3
1,0,0.326405657,0.810805827,0.200002322,0.495458423,0.666666667,0.283582090,0.025403150,0.909090909,3
0,0,0.010980798,0.410810437,0.595562935,0.545460018,0.000000000,0.402985075,0.277726098,0.454545455,1
0,0,0.187679660,0.718919417,0.142222945,0.431818544,0.666666667,0.731343284,0.093305814,0.454545455,3
0,1,0.226946073,0.464862622,0.591115807,0.490912860,0.000000000,0.462686567,0.896181088,0.545454545,1
1,1,0.449724043,0.545943205,0.266668989,0.136358925,0.333333333,0.552238806,0.014411243,1.000000000,3
0,1,0.055047718,0.464862622,0.591115807,0.509095113,1.000000000,0.477611940,0.091840884,0.090909091,1
0,1,0.076796597,0.827033008,0.235558058,0.486367297,0.666666667,0.447761194,0.983869853,1.000000000,3
0,0,0.134816603,0.756753642,0.182224261,0.568189428,0.666666667,0.701492537,0.681234541,0.272727273,3
0,1,0.083620789,0.805412134,0.244447283,0.477276170,1.000000000,0.298507463,0.730819217,0.636363636,3
0,1,0.203823157,0.794578647,0.284445889,0.495458423,1.000000000,0.373134328,0.829256106,0.818181818,3
0,1,0.010880189,0.491891020,0.577782164,0.518186399,0.333333333,0.492537313,0.283824663,1.000000000,2
1,1,0.134960331,0.421620874,0.271112246,0.113649047,0.333333333,0.611940299,0.419872022,0.000000000,3
0,0,0.023355755,0.470270146,0.564448521,0.563641075,0.666666667,0.283582090,0.160961669,0.818181818,1
1,1,0.294210647,0.394592476,0.342227589,0.099976082,0.333333333,0.611940299,0.368583569,0.363636364,3
0,0,0.075284581,0.508108980,0.573338907,0.545460018,0.000000000,0.373134328,0.362485004,0.090909091,1
1,1,0.319294009,0.464862622,0.315560303,0.118177470,0.666666667,0.402985075,0.116510615,0.000000000,3
0,1,0.231648844,0.832426701,0.222224803,0.477276170,0.000000000,0.447761194,0.105764083,0.000000000,3
0,1,0.068960561,0.529729854,0.573338907,0.500003986,1.000000000,0.477611940,0.134586570,0.000000000,1
0,0,0.077020812,0.324322792,0.604441709,0.540914454,0.000000000,0.402985075,0.699068464,0.727272727,1
0,1,0.012590548,0.589189563,0.551114878,0.522731803,0.333333333,0.507462687,0.835848288,0.000000000,2
1,1,0.287817638,0.454052185,0.306669918,0.109064817,0.333333333,0.701492537,0.510012952,0.181818182,3
0,1,0.113286191,0.464862622,0.586672550,0.495458423,0.000000000,0.447761194,0.975319124,0.000000000,1
0,1,0.178527078,0.800018440,0.293336275,0.504549550,0.666666667,0.432835821,0.045187659,0.818181818,3
0,0,0.080774980,0.394592476,0.613343706,0.500003986,0.000000000,0.358208955,0.685390482,0.909090909,1
1,1,0.274951133,0.518919417,0.311113175,0.127266204,0.333333333,0.597014925,0.287248140,0.454545455,3
1,1,0.352851558,0.421620874,0.333337204,0.099976082,0.666666667,0.164179104,0.647780011,0.636363636,3
1,1,0.245343222,0.448649272,0.235558058,0.109064817,0.666666667,0.373134328,0.270879146,0.909090909,3
1,0,0.460359894,0.870274756,0.164446973,0.486367297,0.666666667,0.268656716,0.079627831,1.000000000,3
0,1,0.213780614,0.821639314,0.288893017,0.509095113,0.000000000,0.447761194,0.039813597,0.090909091,3
0,1,0.074997125,0.518919417,0.573338907,0.504549550,0.000000000,0.447761194,0.011724372,0.090909091,1
1,1,0.582959641,0.448649272,0.328893946,0.118177470,0.333333333,0.671641791,0.388376040,0.181818182,3
0,0,0.142146717,0.735132768,0.155556588,0.450003986,0.000000000,0.238805970,0.786518382,0.090909091,3
0,1,0.176210187,0.767568689,0.404448676,0.495458423,0.000000000,0.462686567,0.836341906,0.636363636,1
0,1,0.155697367,0.508108980,0.582229292,0.495458423,1.000000000,0.328358209,0.312900328,1.000000000,1
0,1,0.276560883,0.837820395,0.240002477,0.472729809,0.666666667,0.402985075,0.941132129,0.181818182,3
0,1,0.000431183,0.735132768,0.120002787,0.490912860,0.000000000,0.283582090,0.844160170,0.636363636,3
0,0,0.021573531,0.800018440,0.226669221,0.463641075,0.666666667,0.462686567,0.091352044,0.272727273,3
0,0,0.076865586,0.518919417,0.564448521,0.550005581,0.000000000,0.388059701,0.754019241,0.818181818,1
0,0,0.100465678,0.551350728,0.555562006,0.590915252,0.000000000,0.358208955,0.000732767,0.181818182,1
1,1,0.090404737,0.416213351,0.391115033,0.127266204,0.666666667,0.283582090,0.229845198,0.272727273,3
0,0,0.109738990,0.508108980,0.577782164,0.531823328,0.333333333,0.447761194,0.860035547,0.272727273,2
0,1,0.172042083,0.789184953,0.160003716,0.859104680,1.000000000,0.477611940,0.927454147,0.818181818,3
0,0,0.089214672,0.302701318,0.608892708,0.527277366,0.000000000,0.432835821,0.198094445,0.000000000,1
0,1,0.094935035,0.508108980,0.573338907,0.500003986,0.000000000,0.462686567,0.990716806,0.636363636,1
1,0,0.307721053,0.843260188,0.173333488,0.504549550,0.666666667,0.343283582,0.175626886,0.727272727,3
1,1,0.932103024,0.562161165,0.248891701,0.136358925,0.666666667,0.223880597,0.397659234,0.000000000,3
1,0,0.035357020,0.562161165,0.560005264,0.554552340,0.333333333,0.402985075,0.038103451,0.272727273,1
1,0,0.004743015,0.924303891,0.164446973,0.436366898,0.666666667,0.268656716,0.022960540,0.909090909,3
1,0,0.101471772,0.810805827,0.182224261,0.504549550,0.666666667,0.358208955,0.771359547,0.545454545,3
0,0,0.185178797,0.800018440,0.182224261,0.536368891,0.666666667,0.716417910,0.671457729,0.272727273,3
0,1,0.176957572,0.816199521,0.235558058,0.463641075,0.666666667,0.447761194,0.028578225,0.909090909,3
0,1,0.238634012,0.821639314,0.217780190,0.481821733,0.666666667,0.417910448,0.971895647,1.000000000,3
1,1,0.041393584,0.443241748,0.346670847,0.109064817,0.666666667,0.164179104,0.173907187,0.454545455,3
1,1,0.263642635,0.416213351,0.324446818,0.099976082,0.666666667,0.208955224,0.770149388,0.363636364,3
0,0,0.188099345,0.848653882,0.195557904,0.490912860,0.000000000,0.268656716,0.921100812,0.272727273,3
1,1,0.861388985,0.475673059,0.280002632,0.099976082,0.333333333,0.626865672,0.838300453,0.181818182,3
1,1,0.038806485,0.551350728,0.377781390,0.181814558,0.333333333,0.641791045,0.202728081,0.727272727,3
0,0,0.151201564,0.843260188,0.186668679,0.536368891,0.000000000,0.208955224,0.235466069,0.181818182,3
0,0,0.064821203,0.924303891,0.146670073,0.595459619,1.000000000,0.268656716,0.941132129,0.636363636,3
0,0,0.082212257,0.421620874,0.577782164,0.577278163,0.333333333,0.462686567,0.885432965,0.363636364,2
0,1,0.009054846,0.535132768,0.284445889,0.881830503,0.666666667,0.119402985,0.593784623,0.636363636,3
0,0,0.146889732,0.897289323,0.142222945,0.577278163,0.666666667,0.656716418,0.529789499,0.545454545,3
0,1,0.008048752,0.643241748,0.502227434,0.559096707,1.000000000,0.462686567,0.811422182,0.909090909,1
0,1,0.067552029,0.718919417,0.493337049,0.604552340,1.000000000,0.462686567,0.698574847,0.909090909,1
0,1,0.086828792,0.821639314,0.235558058,0.486367297,1.000000000,0.313432836,0.977516518,0.363636364,3
0,1,0.059072094,0.756753642,0.306669918,0.495458423,0.000000000,0.477611940,0.700294546,0.363636364,3
0,0,0.146314821,0.827033008,0.200002322,0.472729809,0.000000000,0.477611940,0.300432504,0.727272727,3
0,0,0.034207198,0.891895630,0.182224261,0.540914454,1.000000000,0.238805970,0.751344152,0.000000000,3
0,0,0.111388985,0.508108980,0.577782164,0.531823328,0.333333333,0.432835821,0.756710253,0.545454545,2
0,1,0.140812924,0.827033008,0.248891701,0.463641075,0.666666667,0.492537313,0.299700040,0.454545455,3
0,1,0.166908129,0.827033008,0.231113640,0.472729809,0.000000000,0.432835821,0.978248983,0.090909091,3
1,1,0.590146027,0.497293933,0.328893946,0.113649047,0.666666667,0.194029851,0.201756769,0.636363636,3
1,1,0.225939979,0.821639314,0.191113485,0.459092721,0.666666667,0.104477612,0.704689335,0.181818182,3
0,0,0.053639186,0.816199521,0.208891160,0.463641075,0.000000000,0.492537313,0.106985389,0.363636364,3
0,1,0.331148672,0.578379126,0.257782474,0.845467591,0.666666667,0.179104478,0.768684458,0.818181818,3
0,0,0.238300563,0.778397566,0.235558058,0.459092721,0.000000000,0.268656716,0.806788547,0.454545455,3
0,1,0.020984247,0.729729854,0.284445889,0.736374870,1.000000000,0.492537313,0.015144026,0.727272727,3
1,1,0.016672416,0.340539369,0.333337204,0.090887348,0.666666667,0.358208955,0.912550082,0.272727273,3
1,0,0.295073014,0.859441269,0.173333488,0.518186399,0.666666667,0.283582090,0.951147788,0.090909091,3
0,1,0.207830286,0.783791259,0.320003561,0.490912860,1.000000000,0.417910448,0.851484817,0.363636364,3
0,0,0.380591008,0.772957772,0.195557904,0.477276170,1.000000000,0.253731343,0.027113296,0.636363636,3
0,1,0.205749109,0.778397566,0.302226660,0.490912860,0.000000000,0.477611940,0.241819404,0.454545455,3
0,1,0.034063470,0.491891020,0.577782164,0.468185442,0.333333333,0.492537313,0.755006476,0.090909091,2
0,1,0.039381396,0.427023788,0.595562935,0.459092721,0.000000000,0.388059701,0.868825123,0.909090909,1
0,0,0.187639416,0.945924765,0.151113330,0.504549550,0.000000000,0.462686567,0.920607194,0.000000000,3
0,1,0.151816718,0.805412134,0.235558058,0.463641075,0.666666667,0.447761194,0.032730982,0.909090909,3
1,0,0.386771300,0.913516504,0.142222945,0.522731803,0.666666667,0.358208955,0.890321370,0.363636364,3
0,0,0.178308612,0.854047575,0.186668679,0.477276170,0.000000000,0.417910448,0.332676875,0.727272727,3
1,1,0.304570542,0.535132768,0.217780190,0.122721837,0.333333333,0.582089552,0.275528704,0.454545455,3
0,1,0.254225595,0.837820395,0.217780190,0.481821733,0.666666667,0.462686567,0.070835070,0.818181818,3
0,0,0.331004944,0.751350728,0.213335733,0.504549550,0.000000000,0.432835821,0.223014169,0.454545455,3
0,0,0.117914223,0.627023788,0.524447592,0.563641075,0.333333333,0.462686567,0.945526918,0.181818182,2
0,1,0.102983788,0.464862622,0.586672550,0.495458423,0.000000000,0.462686567,0.908394141,0.090909091,1
1,1,0.383655283,0.443241748,0.328893946,0.109064817,0.333333333,0.597014925,0.159751510,0.636363636,3
0,0,0.107220881,0.756753642,0.182224261,0.554552340,1.000000000,0.283582090,0.913282547,0.181818182,3
0,0,0.131194665,0.810805827,0.217780190,0.472729809,0.000000000,0.462686567,0.941609824,0.000000000,3
1,1,0.215160400,0.502701457,0.320003561,0.136358925,0.333333333,0.671641791,0.026135615,0.181818182,3
0,0,0.181890307,0.810805827,0.231113640,0.459092721,0.000000000,0.447761194,0.226182875,0.818181818,3
0,0,0.181441877,0.740540291,0.195557904,0.513640836,0.666666667,0.731343284,0.732522994,0.181818182,3
0,0,0.287225480,0.740540291,0.213335733,0.472729809,0.666666667,0.626865672,0.103076256,0.545454545,3
1,1,0.237007014,0.821639314,0.186668679,0.463641075,0.666666667,0.194029851,0.736201241,0.090909091,3
0,1,0.056815569,0.594592476,0.528894720,0.609096707,0.666666667,0.447761194,0.011968633,0.454545455,1
0,1,0.154363574,0.681080583,0.266668989,0.722737782,0.000000000,0.194029851,0.735468776,0.181818182,3
0,0,0.088823732,0.891895630,0.151113330,0.550005581,1.000000000,0.343283582,0.231803745,0.272727273,3
0,0,0.149764287,0.881062143,0.146670073,0.563641075,1.000000000,0.194029851,0.023204164,0.545454545,3
0,1,0.151241808,0.778397566,0.293336275,0.459092721,0.000000000,0.477611940,0.980701147,0.000000000,3
1,1,0.505777854,0.627023788,0.288893017,0.177270191,0.333333333,0.671641791,0.932820247,0.090909091,3
1,1,0.259715994,0.464862622,0.364447747,0.122721837,0.333333333,0.626865672,0.025403150,0.545454545,3
0,1,0.107508336,0.502701457,0.106669144,0.881830503,1.000000000,0.343283582,0.074253770,1.000000000,3
0,0,0.144894791,0.924303891,0.160003716,0.504549550,0.000000000,0.507462687,0.821437841,0.090909091,3
0,1,0.075284581,0.827033008,0.226669221,0.486367297,1.000000000,0.283582090,0.732522994,0.636363636,3
0,0,0.282424974,0.913516504,0.146670073,0.540914454,1.000000000,0.223880597,0.835848288,0.181818182,3
0,0,0.062366333,0.794578647,0.217780190,0.459092721,0.666666667,0.462686567,0.687826723,0.272727273,3
0,1,0.005461653,0.589189563,0.555562006,0.481821733,0.666666667,0.358208955,0.364682399,0.727272727,1
0,1,0.133569047,0.864881062,0.248891701,0.477276170,1.000000000,0.164179104,0.123349606,0.909090909,3
1,1,0.228383351,0.481080583,0.328893946,0.127266204,0.666666667,0.283582090,0.122128300,1.000000000,3
0,1,0.221012993,0.508108980,0.586672550,0.586370884,0.666666667,0.447761194,0.795053188,0.727272727,1
0,0,0.153443716,0.275674442,0.564448521,0.568189428,0.000000000,0.462686567,0.744497200,0.090909091,4
1,1,0.151805220,0.432431311,0.391115033,0.131810572,0.666666667,0.059701493,0.061553468,0.181818182,3
0,1,0.064924687,0.389189563,0.591115807,0.472729809,0.333333333,0.716417910,0.789193470,0.000000000,4
1,1,0.029320455,0.432431311,0.275559374,0.113649047,0.333333333,0.611940299,0.346116010,0.181818182,3
0,0,0.048076923,0.870274756,0.186668679,0.486367297,0.000000000,0.492537313,0.109427999,0.363636364,3
1,1,0.033201104,0.443241748,0.382224648,0.127266204,0.333333333,0.582089552,0.209081416,0.636363636,3
0,0,0.023283891,0.864881062,0.200002322,0.490912860,0.666666667,0.447761194,0.942342288,0.545454545,3
0,1,0.224232494,0.443241748,0.600006193,0.486367297,0.000000000,0.432835821,0.860035547,0.545454545,1
0,0,0.070501322,0.329728471,0.600006193,0.536368891,0.000000000,0.432835821,0.995111594,0.272727273,1
1,1,0.240358744,0.475673059,0.324446818,0.118177470,0.333333333,0.701492537,0.507815558,0.090909091,3
0,0,0.163073474,0.800018440,0.208891160,0.454548354,0.000000000,0.477611940,0.845370329,0.090909091,3
1,0,0.119150282,0.767568689,0.204446741,0.486367297,0.666666667,0.328358209,0.937947500,0.181818182,3
1,1,0.445555939,0.427023788,0.302226660,0.095431715,0.333333333,0.537313433,0.028821850,1.000000000,3
0,1,0.178452340,0.735132768,0.280002632,0.450003986,1.000000000,0.208955224,0.799702747,0.363636364,3
0,0,0.073950788,0.329728471,0.600006193,0.545460018,0.000000000,0.432835821,0.014411243,0.272727273,1
1,1,0.921007244,0.443241748,0.280002632,0.104520450,0.666666667,0.358208955,0.996321753,0.727272727,3
0,0,0.219242267,0.702701457,0.208891160,0.495458423,1.000000000,0.104477612,0.626028994,0.090909091,3
1,1,0.295647925,0.443241748,0.346670847,0.109064817,0.333333333,0.626865672,0.361752540,0.363636364,3
1,1,0.546814994,0.448649272,0.328893946,0.104520450,0.333333333,0.582089552,0.202250386,0.636363636,3
0,0,0.023427619,0.421620874,0.591115807,0.554552340,1.000000000,0.447761194,0.946004612,0.090909091,1
0,0,0.084368173,0.518919417,0.573338907,0.554552340,0.000000000,0.343283582,0.379092846,0.000000000,1
0,0,0.341928251,0.783791259,0.200002322,0.527277366,1.000000000,0.119402985,0.062774774,0.727272727,3
0,0,0.259043348,0.735132768,0.200002322,0.490912860,1.000000000,0.253731343,0.118464385,0.545454545,3
0,1,0.341928251,0.697298543,0.208891160,0.890923224,1.000000000,0.522388060,0.850752353,1.000000000,3
0,0,0.193946188,0.837820395,0.200002322,0.486367297,0.000000000,0.104477612,0.417435781,1.000000000,3
0,0,0.168678855,0.924303891,0.160003716,0.500003986,0.000000000,0.373134328,0.193444887,0.909090909,3
0,1,0.000603656,0.583782039,0.537781235,0.563641075,1.000000000,0.402985075,0.129456132,0.181818182,1
1,1,0.195153501,0.437838835,0.373338133,0.122721837,0.666666667,0.373134328,0.203954163,0.090909091,3
0,1,0.234908589,0.805412134,0.235558058,0.468185442,0.666666667,0.492537313,0.985095935,0.090909091,3
1,1,0.025008624,0.491891020,0.297779532,0.131810572,0.666666667,0.402985075,0.804097535,0.000000000,3
1,1,0.042543406,0.481080583,0.346670847,0.127266204,0.333333333,0.626865672,0.563259952,0.090909091,3
1,1,0.040502472,0.578379126,0.271112246,0.149996014,0.333333333,0.626865672,0.027600544,0.454545455,3
0,1,0.115212142,0.524322331,0.577782164,0.500003986,0.666666667,0.119402985,0.082070442,0.818181818,1
0,1,0.110382891,0.405402914,0.626657997,0.522731803,1.000000000,0.402985075,0.024181845,0.545454545,4
0,1,0.152782569,0.740540291,0.275559374,0.436366898,1.000000000,0.238805970,0.908887759,0.090909091,3
0,0,0.157054157,0.837820395,0.280002632,0.395455633,0.666666667,0.522388060,0.166821387,0.272727273,3
0,1,0.115557089,0.567568689,0.564448521,0.513640836,0.333333333,0.447761194,0.177824280,0.545454545,2
0,0,0.161262504,0.789184953,0.226669221,0.495458423,0.666666667,0.641791045,0.665598011,0.272727273,3
0,1,0.284437162,0.929743684,0.208891160,0.500003986,0.666666667,0.432835821,0.405716346,0.272727273,3
1,0,0.057778544,0.810805827,0.173333488,0.472729809,0.666666667,0.253731343,0.303855981,0.272727273,3
0,0,0.092761872,0.400000000,0.613343706,0.500003986,0.000000000,0.358208955,0.224956793,0.181818182,1
0,0,0.094532597,0.448649272,0.591115807,0.522731803,0.000000000,0.402985075,0.110404088,0.363636364,1
0,0,0.112538806,0.443241748,0.586672550,0.545460018,0.666666667,0.104477612,0.232281440,0.272727273,1
0,0,0.021990341,0.848653882,0.200002322,0.481821733,0.000000000,0.298507463,0.180260522,0.000000000,3
0,1,0.020840520,0.724322331,0.488893791,0.600007973,0.333333333,0.492537313,0.836103058,0.636363636,2
1,1,0.263021732,0.454052185,0.244447283,0.099976082,0.333333333,0.656716418,0.443326817,0.090909091,3
1,1,0.256410256,0.589189563,0.182224261,0.140903293,0.666666667,0.373134328,0.913282547,0.545454545,3
0,0,0.053121766,0.816199521,0.208891160,0.463641075,0.000000000,0.477611940,0.885926582,0.636363636,3
0,1,0.212515810,0.502701457,0.577782164,0.513640836,1.000000000,0.507462687,0.962134759,0.000000000,1
0,0,0.197913073,0.778397566,0.177779842,0.472729809,0.666666667,0.701492537,0.897884865,0.000000000,3
0,1,0.082499713,0.837820395,0.231113640,0.477276170,1.000000000,0.268656716,0.991194500,0.545454545,3
0,0,0.095578935,0.405402914,0.391115033,0.427274177,1.000000000,0.268656716,0.001954088,0.272727273,1
0,1,0.179947108,0.756753642,0.280002632,0.463641075,1.000000000,0.134328358,0.226915339,1.000000000,3
1,1,0.020265609,0.443241748,0.324446818,0.118177470,0.666666667,0.388059701,0.642636835,0.272727273,3
1,1,0.440956652,0.475673059,0.302226660,0.109064817,0.666666667,0.298507463,0.103565097,0.454545455,3
1,0,0.032482465,0.659459709,0.528894720,0.590915252,0.333333333,0.402985075,0.033463447,0.272727273,1
0,0,0.181516615,0.854047575,0.186668679,0.477276170,0.000000000,0.432835821,0.049584040,0.454545455,3
1,1,0.032482465,0.432431311,0.328893946,0.113649047,0.666666667,0.358208955,0.899604565,0.636363636,3
0,0,0.078187881,0.318917573,0.604441709,0.531823328,1.000000000,0.462686567,0.166582539,0.181818182,1
0,1,0.067971714,0.443241748,0.560005264,0.522731803,0.000000000,0.417910448,0.009526022,0.727272727,1
1,1,0.170029895,0.400000000,0.262225731,0.090887348,0.666666667,0.402985075,0.663161770,0.000000000,3
1,1,0.491117627,0.605402914,0.271112246,0.168177470,0.666666667,0.194029851,0.563259952,0.545454545,3
1,1,0.544584339,0.454052185,0.333337204,0.118177470,0.333333333,0.641791045,0.356131669,0.272727273,3
0,1,0.069133034,0.708108980,0.488893791,0.586370884,0.333333333,0.402985075,0.828523641,0.454545455,2
0,1,0.068287915,0.929743684,0.186668679,0.522731803,1.000000000,0.179104478,0.930622853,1.000000000,3
0,1,0.179228470,0.951364558,0.186668679,0.509095113,0.000000000,0.432835821,0.057157088,0.000000000,3
0,1,0.004886743,0.540540291,0.564448521,0.477276170,0.333333333,0.447761194,0.842934088,0.636363636,2
0,0,0.016528688,0.616213351,0.542228363,0.527277366,1.000000000,0.462686567,0.122617141,0.181818182,1
0,1,0.088754743,0.789184953,0.315560303,0.472729809,0.666666667,0.388059701,0.058133177,0.909090909,3
1,1,0.279021502,0.432431311,0.320003561,0.099976082,0.333333333,0.582089552,0.240354475,0.818181818,3
1,1,0.077325515,0.848653882,0.195557904,0.477276170,0.333333333,0.597014925,0.117731920,0.090909091,3
1,1,0.887087501,0.448649272,0.280002632,0.099976082,0.666666667,0.358208955,0.385191411,0.909090909,3
1,1,0.282424974,0.837820395,0.177779842,0.468185442,0.333333333,0.402985075,0.236437381,0.181818182,3
0,1,0.132879154,0.832426701,0.235558058,0.463641075,1.000000000,0.253731343,0.725691964,0.363636364,3
0,0,0.189565367,0.778397566,0.235558058,0.454548354,0.000000000,0.492537313,0.097947411,0.363636364,3
0,0,0.265896286,0.740540291,0.217780190,0.481821733,1.000000000,0.119402985,0.822902770,0.818181818,3
1,1,0.032482465,0.416213351,0.342227589,0.099976082,0.666666667,0.432835821,0.152417309,0.636363636,3
0,0,0.085949178,0.313512355,0.582229292,0.540914454,1.000000000,0.402985075,0.684658017,1.000000000,1
0,0,0.163130965,0.735132768,0.204446741,0.490912860,0.666666667,0.671641791,0.578164017,0.454545455,3
1,1,0.182218006,0.437838835,0.595562935,0.390911265,0.666666667,0.373134328,0.839032917,0.272727273,1
0,0,0.056944924,0.870274756,0.186668679,0.490912860,0.000000000,0.149253731,0.950654171,0.545454545,3
0,1,0.247384155,0.843260188,0.213335733,0.486367297,0.666666667,0.507462687,0.278697410,0.454545455,3
0,0,0.021127975,0.567568689,0.564448521,0.513640836,0.000000000,0.298507463,0.963838535,0.545454545,1
1,0,0.020121881,0.913516504,0.137779687,0.540914454,0.666666667,0.343283582,0.049095199,0.909090909,3
0,1,0.077802691,0.502701457,0.582229292,0.459092721,0.333333333,0.462686567,0.202728081,1.000000000,2
0,0,0.153110268,0.275674442,0.564448521,0.568189428,0.000000000,0.388059701,0.926228065,0.181818182,4
0,1,0.131280901,0.821639314,0.222224803,0.468185442,1.000000000,0.283582090,0.145089477,0.272727273,3
0,0,0.192738875,0.870274756,0.151113330,0.577278163,0.666666667,0.641791045,0.364682399,0.818181818,3
0,1,0.000143728,0.410810437,0.573338907,0.459092721,0.000000000,0.880597015,0.832185965,0.363636364,4
0,1,0.000143728,0.729729854,0.293336275,0.745463605,0.000000000,0.313432836,0.168541086,1.000000000,3
1,1,0.561975394,0.454052185,0.328893946,0.109064817,0.666666667,0.253731343,0.923298206,0.181818182,3
0,0,0.045417960,0.821639314,0.102222016,0.454548354,0.666666667,0.462686567,0.226182875,0.363636364,3
1,1,0.035759457,0.535132768,0.275559374,0.140903293,0.333333333,0.731343284,0.751089382,0.000000000,3
1,1,0.339053697,0.491891020,0.328893946,0.122721837,0.666666667,0.208955224,0.769162153,0.363636364,3
0,0,0.190726687,0.718919417,0.431115962,0.486367297,0.666666667,0.447761194,0.079384207,0.090909091,1
0,0,0.086811544,0.351349806,0.564448521,0.577278163,0.000000000,0.432835821,0.982643771,0.545454545,1
0,1,0.255450155,0.805412134,0.253335346,0.463641075,0.000000000,0.358208955,0.436002169,0.000000000,3
0,1,0.177894676,0.837820395,0.222224803,0.472729809,0.000000000,0.462686567,0.764767364,0.363636364,3
1,1,0.050017247,0.416213351,0.346670847,0.104520450,0.666666667,0.179104478,0.274541469,0.272727273,3
0,1,0.039093940,0.502701457,0.600006193,0.563641075,0.000000000,0.462686567,0.103565097,1.000000000,1
0,0,0.210561113,0.854047575,0.115555659,0.513640836,0.666666667,0.462686567,0.044455194,0.636363636,3
1,1,0.268627113,0.475673059,0.311113175,0.118177470,0.666666667,0.358208955,0.827791176,0.545454545,3
